Rental Commencement Month,Block No.,Street Name,Monthly Rent (S$),Flat Type
Mar 2024,63,Circuit Rd,"1,250.00",02
Mar 2024,70,Circuit Rd,"2,000.00",02
Mar 2024,71,Circuit Rd,"1,600.00",02
Mar 2024,72,Circuit Rd,"2,600.00",02
Mar 2024,81,Macpherson Lane,"1,400.00",02
Mar 2024,1,Haig Rd,"3,100.00",03
Mar 2024,10,Haig Rd,"2,500.00",03
Mar 2024,10,Haig Rd,"3,000.00",03
Mar 2024,101,Aljunied Cres,"1,900.00",03
Mar 2024,102,Aljunied Cres,"2,500.00",03
Mar 2024,106,Aljunied Cres,"3,300.00",03
Mar 2024,21,Balam Rd,"3,200.00",03
Mar 2024,22,Balam Rd,"1,500.00",03
Mar 2024,22,Balam Rd,"2,500.00",03
Mar 2024,3,Haig Rd,"3,200.00",03
Mar 2024,304,Ubi Ave 1,"3,200.00",03
Mar 2024,31,Eunos Cres,"3,000.00",03
Mar 2024,312,Ubi Ave 1,"2,500.00",03
Mar 2024,316,Ubi Ave 1,"2,500.00",03
Mar 2024,34,Cassia Cres,"2,600.00",03
Mar 2024,35,Circuit Rd,"1,920.00",03
Mar 2024,36,Circuit Rd,"2,000.00",03
Mar 2024,38,Circuit Rd,"2,400.00",03
Mar 2024,38,Circuit Rd,"3,000.00",03
Mar 2024,4,Haig Rd,"2,400.00",03
Mar 2024,40,Circuit Rd,"3,200.00",03
Mar 2024,42,Cassia Cres,"2,900.00",03
Mar 2024,47,Circuit Rd,"2,500.00",03
Mar 2024,52,Sims Pl,"3,000.00",03
Mar 2024,53,Sims Pl,"1,800.00",03
Mar 2024,54,Cassia Cres,"3,500.00",03
Mar 2024,58,Circuit Rd,"2,600.00",03
Mar 2024,59,Circuit Rd,"2,400.00",03
Mar 2024,60,Circuit Rd,"2,700.00",03
Mar 2024,60,Circuit Rd,"2,900.00",03
Mar 2024,61,Circuit Rd,"2,900.00",03
Mar 2024,64,Circuit Rd,"2,900.00",03
Mar 2024,67,Circuit Rd,"2,800.00",03
Mar 2024,9,Haig Rd,"2,400.00",03
Mar 2024,93,Paya Lebar Way,"2,600.00",03
Mar 2024,93,Paya Lebar Way,"2,800.00",03
Mar 2024,95,Old Airport Rd,"2,400.00",03
Mar 2024,97,Jln Dua,"2,600.00",03
Mar 2024,98,Aljunied Cres,"3,000.00",03
Mar 2024,11,Eunos Cres,"3,900.00",04
Mar 2024,11,Pine Cl,"3,600.00",04
Mar 2024,110,Aljunied Cres,"2,800.00",04
Mar 2024,121,Paya Lebar Way,"3,000.00",04
Mar 2024,122,Paya Lebar Way,"3,850.00",04
Mar 2024,18B,Circuit Rd,"3,400.00",04
Mar 2024,22,Haig Rd,"3,600.00",04
Mar 2024,27,Balam Rd,"3,500.00",04
Mar 2024,28,Balam Rd,"2,500.00",04
Mar 2024,2D,Geylang Serai,"4,100.00",04
Mar 2024,2D,Geylang Serai,"4,350.00",04
Mar 2024,30,Cassia Cres,"4,000.00",04
Mar 2024,302,Ubi Ave 1,"3,300.00",04
Mar 2024,313,Ubi Ave 1,"3,700.00",04
Mar 2024,314,Ubi Ave 1,"3,000.00",04
Mar 2024,318,Ubi Ave 1,"1,800.00",04
Mar 2024,320,Ubi Ave 1,"3,800.00",04
Mar 2024,323,Ubi Ave 1,"2,875.00",04
Mar 2024,33,Eunos Cres,"2,500.00",04
Mar 2024,338,Ubi Ave 1,"3,200.00",04
Mar 2024,346,Ubi Ave 1,"3,880.00",04
Mar 2024,348,Ubi Ave 1,"2,200.00",04
Mar 2024,417,Eunos Rd 5,"3,000.00",04
Mar 2024,44,Sims Dr,"3,000.00",04
Mar 2024,55,Pipit Rd,"4,000.00",04
Mar 2024,56,Cassia Cres,"4,100.00",04
Mar 2024,9,Eunos Cres,"2,600.00",04
Mar 2024,11,Pine Cl,"4,150.00",05
Mar 2024,43,Jln Tiga,"4,000.00",05
Mar 2024,7,Pine Cl,"3,800.00",05
Mar 2024,132,Geylang East Ave 1,"4,500.00",06
Mar 2024,992A,Buangkok Link,"2,200.00",02
Mar 2024,998A,Buangkok Cres,"2,400.00",02
Mar 2024,1,Hougang Ave 3,"2,600.00",03
Mar 2024,108,Hougang Ave 1,"3,000.00",03
Mar 2024,109,Hougang Ave 1,"2,000.00",03
Mar 2024,110,Hougang Ave 1,"1,900.00",03
Mar 2024,114,Hougang Ave 1,"2,800.00",03
Mar 2024,116,Hougang Ave 1,"1,500.00",03
Mar 2024,116,Hougang Ave 1,"2,700.00",03
Mar 2024,123,Hougang Ave 1,"2,300.00",03
Mar 2024,19,Hougang Ave 3,"1,500.00",03
Mar 2024,2,Hougang Ave 3,"1,600.00",03
Mar 2024,2,Hougang Ave 3,"2,100.00",03
Mar 2024,2,Hougang Ave 3,"2,500.00",03
Mar 2024,2,Hougang Ave 3,"2,900.00",03
Mar 2024,2,Hougang Ave 3,"2,950.00",03
Mar 2024,24,Hougang Ave 3,"2,500.00",03
Mar 2024,242,Hougang St 22,"1,700.00",03
Mar 2024,246,Hougang St 22,"2,700.00",03
Mar 2024,309,Hougang Ave 5,"1,800.00",03
Mar 2024,317,Hougang Ave 7,"2,300.00",03
Mar 2024,328,Hougang Ave 5,"2,800.00",03
Mar 2024,356,Hougang Ave 7,"2,850.00",03
Mar 2024,520,Hougang Ave 6,"2,500.00",03
Mar 2024,620,Hougang Ave 8,"1,500.00",03
Mar 2024,631,Hougang Ave 8,"3,000.00",03
Mar 2024,642,Hougang Ave 8,"2,500.00",03
Mar 2024,642,Hougang Ave 8,"2,725.00",03
Mar 2024,652,Hougang Ave 8,"2,600.00",03
Mar 2024,661,Hougang Ave 4,"2,650.00",03
Mar 2024,674,Hougang Ave 8,"2,600.00",03
Mar 2024,677,Hougang Ave 8,"3,000.00",03
Mar 2024,696,Hougang St 61,"2,600.00",03
Mar 2024,703,Hougang Ave 2,"2,450.00",03
Mar 2024,932B,Hougang Ave 9,"3,000.00",03
Mar 2024,103,Hougang Ave 1,"3,200.00",04
Mar 2024,15,Hougang Ave 3,"2,700.00",04
Mar 2024,161,Hougang St 11,"3,000.00",04
Mar 2024,168,Hougang Ave 1,"3,600.00",04
Mar 2024,169,Hougang Ave 1,"3,200.00",04
Mar 2024,170,Hougang Ave 1,"3,000.00",04
Mar 2024,18,Hougang Ave 3,"3,100.00",04
Mar 2024,18,Hougang Ave 3,"3,450.00",04
Mar 2024,236,Hougang Ave 1,"4,000.00",04
Mar 2024,244,Hougang St 22,"2,500.00",04
Mar 2024,324,Hougang Ave 5,"3,400.00",04
Mar 2024,332,Hougang Ave 5,"3,600.00",04
Mar 2024,336,Hougang Ave 7,"2,800.00",04
Mar 2024,336,Hougang Ave 7,"3,400.00",04
Mar 2024,365B,Upp Serangoon Rd,"3,800.00",04
Mar 2024,365C,Upp Serangoon Rd,"3,800.00",04
Mar 2024,373,Hougang St 31,"3,500.00",04
Mar 2024,419,Hougang Ave 8,"3,200.00",04
Mar 2024,422,Hougang Ave 6,"2,350.00",04
Mar 2024,423,Hougang Ave 6,"4,000.00",04
Mar 2024,439,Hougang Ave 8,"3,100.00",04
Mar 2024,475A,Upp Serangoon Cres,"3,400.00",04
Mar 2024,475D,Upp Serangoon Cres,"3,300.00",04
Mar 2024,477C,Upp Serangoon View,"3,500.00",04
Mar 2024,504,Hougang Ave 8,"2,200.00",04
Mar 2024,527,Hougang Ave 6,"3,700.00",04
Mar 2024,534,Hougang St 52,"2,200.00",04
Mar 2024,537,Hougang St 52,"2,500.00",04
Mar 2024,548,Hougang St 51,"3,500.00",04
Mar 2024,549,Hougang St 51,"3,700.00",04
Mar 2024,550,Hougang St 51,"3,400.00",04
Mar 2024,554,Hougang St 51,"3,200.00",04
Mar 2024,556,Hougang St 51,"2,600.00",04
Mar 2024,556,Hougang St 51,"3,000.00",04
Mar 2024,580,Hougang Ave 4,"3,000.00",04
Mar 2024,603,Hougang Ave 4,"2,050.00",04
Mar 2024,706,Hougang Ave 2,"3,000.00",04
Mar 2024,711,Hougang Ave 2,"3,000.00",04
Mar 2024,830,Hougang Ctrl,"3,500.00",04
Mar 2024,838,Hougang Ctrl,"3,500.00",04
Mar 2024,909,Hougang St 91,"3,300.00",04
Mar 2024,912,Hougang St 91,"2,900.00",04
Mar 2024,923,Hougang Ave 9,"3,450.00",04
Mar 2024,937,Hougang St 92,"2,700.00",04
Mar 2024,944,Hougang St 92,"2,400.00",04
Mar 2024,946,Hougang St 92,"3,000.00",04
Mar 2024,951,Hougang Ave 9,"3,300.00",04
Mar 2024,969,Hougang St 91,"3,600.00",04
Mar 2024,981B,Buangkok Cres,"3,200.00",04
Mar 2024,984C,Buangkok Link,"3,400.00",04
Mar 2024,985A,Buangkok Cres,"2,200.00",04
Mar 2024,140,Lor Ah Soo,"3,800.00",05
Mar 2024,245,Hougang St 22,"3,750.00",05
Mar 2024,302,Hougang Ave 5,"3,400.00",05
Mar 2024,351,Hougang Ave 7,"3,700.00",05
Mar 2024,360,Hougang Ave 5,"3,900.00",05
Mar 2024,363,Hougang Ave 5,"3,600.00",05
Mar 2024,434,Hougang Ave 8,"3,800.00",05
Mar 2024,450,Hougang Ave 10,"3,000.00",05
Mar 2024,463,Hougang Ave 10,"3,300.00",05
Mar 2024,471B,Upp Serangoon Cres,"3,600.00",05
Mar 2024,473A,Upp Serangoon Cres,"3,600.00",05
Mar 2024,475B,Upp Serangoon Cres,"4,000.00",05
Mar 2024,503,Hougang Ave 8,"3,500.00",05
Mar 2024,574,Hougang St 51,"3,300.00",05
Mar 2024,610,Hougang Ave 8,"3,000.00",05
Mar 2024,837,Hougang Ctrl,"3,800.00",05
Mar 2024,942,Hougang St 92,"3,800.00",05
Mar 2024,943,Hougang St 92,"3,450.00",05
Mar 2024,984C,Buangkok Link,"3,500.00",05
Mar 2024,221,Hougang St 21,"3,000.00",06
Mar 2024,358,Hougang Ave 5,"4,600.00",06
Mar 2024,449,Hougang Ave 10,"4,000.00",06
Mar 2024,539,Hougang St 52,"4,300.00",06
Mar 2024,579,Hougang Ave 4,"3,600.00",06
Mar 2024,850,Hougang Ctrl,"4,200.00",06
Mar 2024,967,Hougang Ave 9,"3,100.00",06
Mar 2024,972,Hougang St 91,"3,500.00",06
Mar 2024,101,Jurong East St 13,"3,000.00",03
Mar 2024,102,Jurong East St 13,"3,000.00",03
Mar 2024,206,Jurong East St 21,"2,200.00",03
Mar 2024,208,Jurong East St 21,"1,900.00",03
Mar 2024,214,Jurong East St 21,650.00,03
Mar 2024,214,Jurong East St 21,"2,200.00",03
Mar 2024,231,Jurong East St 21,"3,200.00",03
Mar 2024,241,Jurong East St 24,"2,400.00",03
Mar 2024,241,Jurong East St 24,"2,800.00",03
Mar 2024,248,Jurong East St 24,"3,100.00",03
Mar 2024,250,Jurong East St 24,"3,150.00",03
Mar 2024,261,Jurong East St 24,"2,500.00",03
Mar 2024,264,Jurong East St 24,"2,800.00",03
Mar 2024,301,Jurong East St 32,"2,800.00",03
Mar 2024,301,Jurong East St 32,"3,000.00",03
Mar 2024,302,Jurong East St 32,"3,300.00",03
Mar 2024,304,Jurong East St 32,"2,700.00",03
Mar 2024,308,Jurong East St 32,"2,400.00",03
Mar 2024,330,Jurong East Ave 1,"2,400.00",03
Mar 2024,34,Teban Gdns Rd,"3,000.00",03
Mar 2024,35,Teban Gdns Rd,"2,750.00",03
Mar 2024,410,Pandan Gdns,"3,000.00",03
Mar 2024,412,Pandan Gdns,"2,600.00",03
Mar 2024,412,Pandan Gdns,"3,000.00",03
Mar 2024,43,Teban Gdns Rd,"2,700.00",03
Mar 2024,105,Jurong East St 13,"2,300.00",04
Mar 2024,113,Jurong East St 13,"3,000.00",04
Mar 2024,21,Teban Gdns Rd,"3,000.00",04
Mar 2024,218,Jurong East St 21,"3,800.00",04
Mar 2024,223,Jurong East St 21,"2,900.00",04
Mar 2024,236,Jurong East St 21,"3,200.00",04
Mar 2024,246,Jurong East St 24,"3,800.00",04
Mar 2024,250,Jurong East St 24,"1,500.00",04
Mar 2024,265,Toh Guan Rd,"3,000.00",04
Mar 2024,269,Toh Guan Rd,"3,700.00",04
Mar 2024,274,Toh Guan Rd,"3,300.00",04
Mar 2024,276,Toh Guan Rd,"3,450.00",04
Mar 2024,278,Toh Guan Rd,"3,600.00",04
Mar 2024,310,Jurong East St 32,"3,500.00",04
Mar 2024,311,Jurong East St 32,"2,550.00",04
Mar 2024,317,Jurong East St 31,"3,700.00",04
Mar 2024,319,Jurong East St 31,"3,500.00",04
Mar 2024,408,Pandan Gdns,"3,600.00",04
Mar 2024,414,Pandan Gdns,"2,450.00",04
Mar 2024,103,Jurong East St 13,"3,600.00",05
Mar 2024,201,Jurong East St 21,"3,200.00",05
Mar 2024,204,Jurong East St 21,"3,780.00",05
Mar 2024,209,Jurong East St 21,"3,500.00",05
Mar 2024,212,Jurong East St 21,"4,000.00",05
Mar 2024,219A,Jurong East St 21,"3,800.00",05
Mar 2024,22,Teban Gdns Rd,"3,400.00",05
Mar 2024,220,Jurong East St 21,"3,800.00",05
Mar 2024,238,Jurong East St 21,"4,000.00",05
Mar 2024,272,Toh Guan Rd,"4,000.00",05
Mar 2024,278,Toh Guan Rd,"3,700.00",05
Mar 2024,288E,Jurong East St 21,"3,800.00",05
Mar 2024,305,Jurong East St 32,"3,800.00",05
Mar 2024,309,Jurong East St 32,"3,900.00",05
Mar 2024,309,Jurong East St 32,"4,000.00",05
Mar 2024,312,Jurong East St 32,"2,300.00",05
Mar 2024,312,Jurong East St 32,"3,400.00",05
Mar 2024,401,Pandan Gdns,"3,300.00",05
Mar 2024,401,Pandan Gdns,"3,800.00",05
Mar 2024,403,Pandan Gdns,"2,500.00",05
Mar 2024,60,Teban Gdns Rd,"2,400.00",05
Mar 2024,216,Jurong East St 21,"4,100.00",06
Mar 2024,287D,Jurong East St 21,"4,200.00",06
Mar 2024,336,Jurong East Ave 1,"4,200.00",06
Mar 2024,50,Teban Gdns Rd,"3,800.00",06
Mar 2024,140B,Corporation Dr,"2,400.00",02
Mar 2024,140B,Corporation Dr,"2,700.00",02
Mar 2024,150A,Corporation Dr,"2,300.00",02
Mar 2024,181B,Boon Lay Dr,"2,700.00",02
Mar 2024,191,Boon Lay Dr,"2,000.00",02
Mar 2024,121,Yuan Ching Rd,"2,000.00",03
Mar 2024,121,Yuan Ching Rd,"2,300.00",03
Mar 2024,121,Yuan Ching Rd,"3,000.00",03
Mar 2024,176,Boon Lay Dr,"2,800.00",03
Mar 2024,180C,Boon Lay Dr,"2,500.00",03
Mar 2024,185,Boon Lay Ave,"1,800.00",03
Mar 2024,187,Boon Lay Ave,760.00,03
Mar 2024,187,Boon Lay Ave,"2,400.00",03
Mar 2024,208,Boon Lay Pl,"2,100.00",03
Mar 2024,208,Boon Lay Pl,"2,400.00",03
Mar 2024,209,Boon Lay Pl,500.00,03
Mar 2024,210,Boon Lay Pl,"1,800.00",03
Mar 2024,214,Boon Lay Pl,"2,250.00",03
Mar 2024,215,Boon Lay Pl,"2,600.00",03
Mar 2024,217B,Boon Lay Ave,"2,800.00",03
Mar 2024,337A,Tah Ching Rd,"2,500.00",03
Mar 2024,423,Jurong West Ave 1,"1,800.00",03
Mar 2024,423,Jurong West Ave 1,"2,800.00",03
Mar 2024,480,Jurong West St 41,"3,300.00",03
Mar 2024,485,Jurong West Ave 1,"2,900.00",03
Mar 2024,492,Jurong West St 41,"2,800.00",03
Mar 2024,511,Jurong West St 52,"3,000.00",03
Mar 2024,513,Jurong West St 52,"2,400.00",03
Mar 2024,521,Jurong West St 52,"2,100.00",03
Mar 2024,530,Jurong West St 52,"2,000.00",03
Mar 2024,530,Jurong West St 52,"2,300.00",03
Mar 2024,530,Jurong West St 52,"3,200.00",03
Mar 2024,535,Jurong West St 52,"2,500.00",03
Mar 2024,535,Jurong West St 52,"2,900.00",03
Mar 2024,698A,Jurong West Ctrl 3,"2,850.00",03
Mar 2024,929,Jurong West St 92,"2,000.00",03
Mar 2024,153,Yung Ho Rd,"2,600.00",04
Mar 2024,177,Yung Sheng Rd,"2,600.00",04
Mar 2024,266,Boon Lay Dr,"2,930.00",04
Mar 2024,267,Boon Lay Dr,"3,100.00",04
Mar 2024,272C,Jurong West St 24,"2,600.00",04
Mar 2024,276A,Jurong West St 25,"3,500.00",04
Mar 2024,329,Tah Ching Rd,"3,800.00",04
Mar 2024,337B,Tah Ching Rd,"3,400.00",04
Mar 2024,339A,Kang Ching Rd,"3,500.00",04
Mar 2024,345,Kang Ching Rd,"3,300.00",04
Mar 2024,345,Kang Ching Rd,"3,400.00",04
Mar 2024,353,Kang Ching Rd,"3,000.00",04
Mar 2024,353,Kang Ching Rd,"3,500.00",04
Mar 2024,359,Yung An Rd,"2,400.00",04
Mar 2024,361,Yung An Rd,"2,800.00",04
Mar 2024,368,Corporation Dr,"3,000.00",04
Mar 2024,412,Jurong West St 42,"2,100.00",04
Mar 2024,420,Jurong West St 42,"3,200.00",04
Mar 2024,426,Jurong West Ave 1,"2,800.00",04
Mar 2024,431,Jurong West Ave 1,"2,680.00",04
Mar 2024,441,Jurong West Ave 1,"2,300.00",04
Mar 2024,450,Jurong West St 42,"3,300.00",04
Mar 2024,483,Jurong West St 41,950.00,04
Mar 2024,484,Jurong West Ave 1,"3,700.00",04
Mar 2024,486,Jurong West Ave 1,"2,900.00",04
Mar 2024,517D,Jurong West St 52,"4,000.00",04
Mar 2024,527,Jurong West St 52,"2,500.00",04
Mar 2024,538,Jurong West Ave 1,"2,800.00",04
Mar 2024,541,Jurong West Ave 1,"3,500.00",04
Mar 2024,552,Jurong West St 42,"3,000.00",04
Mar 2024,557,Jurong West St 42,"3,500.00",04
Mar 2024,645,Jurong West St 61,"3,000.00",04
Mar 2024,650A,Jurong West St 61,"3,800.00",04
Mar 2024,657A,Jurong West St 65,"3,200.00",04
Mar 2024,659A,Jurong West St 65,"3,350.00",04
Mar 2024,660A,Jurong West St 64,"2,600.00",04
Mar 2024,662A,Jurong West St 64,"2,600.00",04
Mar 2024,663A,Jurong West St 65,"1,000.00",04
Mar 2024,663B,Jurong West St 65,"1,800.00",04
Mar 2024,664B,Jurong West St 64,"3,300.00",04
Mar 2024,668B,Jurong West St 64,"2,500.00",04
Mar 2024,668C,Jurong West St 64,"3,350.00",04
Mar 2024,668D,Jurong West St 64,"3,500.00",04
Mar 2024,673A,Jurong West St 65,"2,800.00",04
Mar 2024,674B,Jurong West St 65,"1,850.00",04
Mar 2024,685B,Jurong West St 64,"3,600.00",04
Mar 2024,686A,Jurong West Ctrl 1,"3,800.00",04
Mar 2024,691,Jurong West Ctrl 1,"3,500.00",04
Mar 2024,698C,Jurong West Ctrl 3,"3,750.00",04
Mar 2024,707,Jurong West St 71,"2,600.00",04
Mar 2024,713,Jurong West St 71,"2,300.00",04
Mar 2024,713,Jurong West St 71,"4,200.00",04
Mar 2024,717,Jurong West St 71,"3,300.00",04
Mar 2024,718,Jurong West St 71,"2,800.00",04
Mar 2024,729,Jurong West Ave 5,"3,100.00",04
Mar 2024,750,Jurong West St 73,"2,500.00",04
Mar 2024,915,Jurong West St 91,"1,800.00",04
Mar 2024,942,Jurong West St 91,"3,800.00",04
Mar 2024,952,Jurong West St 91,"2,400.00",04
Mar 2024,157,Yung Loh Rd,"3,400.00",05
Mar 2024,177,Yung Sheng Rd,"3,800.00",05
Mar 2024,178,Yung Sheng Rd,"2,650.00",05
Mar 2024,198,Boon Lay Dr,"2,500.00",05
Mar 2024,201,Boon Lay Dr,"2,580.00",05
Mar 2024,268B,Boon Lay Dr,"3,600.00",05
Mar 2024,268C,Boon Lay Dr,"3,600.00",05
Mar 2024,271D,Jurong West St 24,"3,600.00",05
Mar 2024,272D,Jurong West St 24,"3,180.00",05
Mar 2024,275A,Jurong West St 25,"3,600.00",05
Mar 2024,276D,Jurong West St 25,"2,000.00",05
Mar 2024,328,Tah Ching Rd,"4,000.00",05
Mar 2024,349,Corporation Dr,"3,900.00",05
Mar 2024,351,Corporation Dr,"3,200.00",05
Mar 2024,352,Kang Ching Rd,"3,600.00",05
Mar 2024,354,Kang Ching Rd,"3,550.00",05
Mar 2024,354,Kang Ching Rd,"4,100.00",05
Mar 2024,355,Kang Ching Rd,"3,600.00",05
Mar 2024,366,Corporation Dr,"2,900.00",05
Mar 2024,366,Corporation Dr,"4,100.00",05
Mar 2024,404,Jurong West St 42,"1,800.00",05
Mar 2024,404,Jurong West St 42,"3,800.00",05
Mar 2024,622,Jurong West St 61,"3,300.00",05
Mar 2024,634,Jurong West St 65,"3,700.00",05
Mar 2024,635,Jurong West St 65,"3,800.00",05
Mar 2024,642,Jurong West St 61,"3,900.00",05
Mar 2024,648B,Jurong West St 61,"3,500.00",05
Mar 2024,653A,Jurong West St 61,"3,700.00",05
Mar 2024,653B,Jurong West St 61,"2,200.00",05
Mar 2024,653C,Jurong West St 61,"3,800.00",05
Mar 2024,654A,Jurong West St 61,"3,300.00",05
Mar 2024,654B,Jurong West St 61,"3,000.00",05
Mar 2024,654B,Jurong West St 61,"4,200.00",05
Mar 2024,654C,Jurong West St 61,"3,900.00",05
Mar 2024,654C,Jurong West St 61,"4,000.00",05
Mar 2024,658A,Jurong West St 65,"3,800.00",05
Mar 2024,658A,Jurong West St 65,"4,000.00",05
Mar 2024,658B,Jurong West St 65,"3,350.00",05
Mar 2024,660C,Jurong West St 64,"3,600.00",05
Mar 2024,661B,Jurong West St 64,"3,900.00",05
Mar 2024,662B,Jurong West St 64,"2,200.00",05
Mar 2024,662B,Jurong West St 64,"3,500.00",05
Mar 2024,662B,Jurong West St 64,"4,200.00",05
Mar 2024,662C,Jurong West St 64,"3,800.00",05
Mar 2024,663A,Jurong West St 65,"3,800.00",05
Mar 2024,663B,Jurong West St 65,"4,200.00",05
Mar 2024,664A,Jurong West St 64,"3,800.00",05
Mar 2024,664A,Jurong West St 64,"4,100.00",05
Mar 2024,664B,Jurong West St 64,"3,500.00",05
Mar 2024,664D,Jurong West St 64,"3,600.00",05
Mar 2024,674A,Jurong West St 65,"2,400.00",05
Mar 2024,677C,Jurong West St 64,"3,300.00",05
Mar 2024,682B,Jurong West Ctrl 1,"3,600.00",05
Mar 2024,685C,Jurong West Ctrl 1,"3,800.00",05
Mar 2024,697C,Jurong West Ctrl 3,"3,000.00",05
Mar 2024,705,Jurong West St 71,"3,800.00",05
Mar 2024,756,Jurong West St 74,"3,500.00",05
Mar 2024,826,Jurong West St 81,"4,500.00",05
Mar 2024,832,Jurong West St 81,"3,800.00",05
Mar 2024,846,Jurong West St 81,"3,600.00",05
Mar 2024,848,Jurong West St 81,"3,000.00",05
Mar 2024,852,Jurong West St 81,"3,600.00",05
Mar 2024,853,Jurong West St 81,"2,500.00",05
Mar 2024,950,Jurong West St 91,"2,700.00",05
Mar 2024,977,Jurong West St 93,"4,000.00",05
Mar 2024,986A,Jurong West St 93,"3,800.00",05
Mar 2024,987A,Jurong West St 93,"3,750.00",05
Mar 2024,987A,Jurong West St 93,"4,100.00",05
Mar 2024,161,Yung Ping Rd,"4,000.00",06
Mar 2024,162,Yung Ping Rd,"2,650.00",06
Mar 2024,274A,Jurong West Ave 3,"2,500.00",06
Mar 2024,628,Jurong West St 65,"3,900.00",06
Mar 2024,665A,Jurong West St 64,"4,000.00",06
Mar 2024,666A,Jurong West St 65,"3,200.00",06
Mar 2024,669A,Jurong West St 64,"4,500.00",06
Mar 2024,669C,Jurong West St 64,"2,700.00",06
Mar 2024,701,Jurong West St 71,"3,000.00",06
Mar 2024,829,Jurong West St 81,"3,000.00",06
Mar 2024,841,Jurong West St 81,"4,500.00",06
Mar 2024,859,Jurong West St 81,"3,500.00",06
Mar 2024,7,Jln Batu,"2,500.00",02
Mar 2024,9,Jln Batu,"2,700.00",02
Mar 2024,1,Beach Rd,"3,100.00",03
Mar 2024,1,Kg Kayu Rd,"2,400.00",03
Mar 2024,10,Gloucester Rd,"3,200.00",03
Mar 2024,102,Towner Rd,"3,300.00",03
Mar 2024,105,Towner Rd,"3,700.00",03
Mar 2024,10A,Bendemeer Rd,"3,800.00",03
Mar 2024,11,Upp Boon Keng Rd,"3,000.00",03
Mar 2024,124,Mcnair Rd,"2,800.00",03
Mar 2024,16,Upp Boon Keng Rd,"2,400.00",03
Mar 2024,2,Jln Batu,"3,000.00",03
Mar 2024,2,St. George's Rd,"2,200.00",03
Mar 2024,2,St. George's Rd,"2,600.00",03
Mar 2024,2,St. George's Rd,"3,700.00",03
Mar 2024,20,St. George's Rd,"2,500.00",03
Mar 2024,24,Bendemeer Rd,"2,400.00",03
Mar 2024,24,Bendemeer Rd,"2,800.00",03
Mar 2024,24,Bendemeer Rd,"3,000.00",03
Mar 2024,24,Bendemeer Rd,"3,500.00",03
Mar 2024,28,Bendemeer Rd,"2,800.00",03
Mar 2024,3,Jln Batu,"2,700.00",03
Mar 2024,3,St. George's Rd,"2,600.00",03
Mar 2024,32,Jln Bahagia,"2,500.00",03
Mar 2024,34,Jln Bahagia,"2,100.00",03
Mar 2024,34,Jln Bahagia,"2,800.00",03
Mar 2024,34,Whampoa West,"2,650.00",03
Mar 2024,35,Jln Bahagia,"3,000.00",03
Mar 2024,4,Jln Batu,"3,100.00",03
Mar 2024,43,Bendemeer Rd,"2,800.00",03
Mar 2024,44,Owen Rd,"3,800.00",03
Mar 2024,462,Crawford Lane,"2,900.00",03
Mar 2024,468,Nth Bridge Rd,"3,200.00",03
Mar 2024,47,Bendemeer Rd,"2,300.00",03
Mar 2024,5,Jln Batu,"2,000.00",03
Mar 2024,5,Jln Batu,"2,200.00",03
Mar 2024,50,Dorset Rd,"3,300.00",03
Mar 2024,50,Dorset Rd,"3,800.00",03
Mar 2024,6,St. George's Lane,"1,880.00",03
Mar 2024,64,Kallang Bahru,"1,050.00",03
Mar 2024,65,Kallang Bahru,"2,000.00",03
Mar 2024,65,Kallang Bahru,"2,100.00",03
Mar 2024,68,Geylang Bahru,"1,600.00",03
Mar 2024,68,Geylang Bahru,"2,300.00",03
Mar 2024,68,Geylang Bahru,"3,100.00",03
Mar 2024,685,Race Course Rd,"2,500.00",03
Mar 2024,685,Race Course Rd,"3,000.00",03
Mar 2024,72,Geylang Bahru,"2,800.00",03
Mar 2024,73,Geylang Bahru,"2,500.00",03
Mar 2024,73,Geylang Bahru,"3,200.00",03
Mar 2024,74,Whampoa Dr,"2,650.00",03
Mar 2024,75,Whampoa Dr,"1,300.00",03
Mar 2024,75,Whampoa Dr,"3,300.00",03
Mar 2024,77,Lor Limau,"2,600.00",03
Mar 2024,8,St. George's Lane,"1,750.00",03
Mar 2024,804,King George's Ave,"3,400.00",03
Mar 2024,806,King George's Ave,"3,000.00",03
Mar 2024,93,Geylang Bahru,"2,200.00",03
Mar 2024,95,Geylang Bahru,"3,000.00",03
Mar 2024,97,Geylang Bahru,"3,500.00",03
Mar 2024,1,St. George's Rd,"2,900.00",04
Mar 2024,100,Whampoa Dr,"3,800.00",04
Mar 2024,103,Towner Rd,"4,100.00",04
Mar 2024,108,Mcnair Rd,"3,900.00",04
Mar 2024,108C,Mcnair Rd,"4,100.00",04
Mar 2024,109,Mcnair Rd,"2,850.00",04
Mar 2024,10A,Bendemeer Rd,"3,300.00",04
Mar 2024,10B,Bendemeer Rd,"4,200.00",04
Mar 2024,113,Lor 3 Geylang,"4,200.00",04
Mar 2024,122,Mcnair Rd,"4,000.00",04
Mar 2024,15,St. George's Rd,"2,400.00",04
Mar 2024,16,Jln Tenteram,"3,600.00",04
Mar 2024,17,Beach Rd,"3,200.00",04
Mar 2024,17,Beach Rd,"4,000.00",04
Mar 2024,17,Jln Tenteram,"3,000.00",04
Mar 2024,17,Jln Tenteram,"3,200.00",04
Mar 2024,18,St. George's Rd,"3,500.00",04
Mar 2024,18,St. George's Rd,"4,000.00",04
